"card-img href","card-img src","card-rating","line-clamp","product-main-price","line-clamp href 2","md-text-base","md-text-xs","md-text-base 2","md-text-xs 2"
"https://uk.webuy.com/product-detail?id=3391892033328&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=317","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/3391892033328_l.jpg","","Little Nightmares II (2): Enhanced Edition","£18.00","https://uk.webuy.com/sell/product-detail?id=3391892033328&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=317","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5016488138581&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=318","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5016488138581_l.jpg","5","Nerf Legends","£6.00","https://uk.webuy.com/sell/product-detail?id=5016488138581&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=318","£3.00","Trade in for Voucher","£2.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=8057168507348&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=319","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/8057168507348_l.jpg","4.8","Hot Wheels Unleashed 2 - Turbocharged","£12.00","https://uk.webuy.com/sell/product-detail?id=8057168507348&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=319","£7.00","Trade in for Voucher","£5.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5060264377466&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=320","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5060264377466_l.jpg","4.7","Teenage Mutant Ninja Turtles: Shredders Revenge","£10.00","https://uk.webuy.com/sell/product-detail?id=5060264377466&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=320","£6.00","Trade in for Voucher","£4.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=4020628668518&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=321","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/4020628668518_l.jpg","4.4","Mount & Blade II: Bannerlord","£25.00","https://uk.webuy.com/sell/product-detail?id=4020628668518&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=321","£16.00","Trade in for Voucher","£11.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5055277042425&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=322","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5055277042425_l.jpg","4.3","Judgment","£15.00","https://uk.webuy.com/sell/product-detail?id=5055277042425&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=322","£9.00","Trade in for Voucher","£6.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5061005353411&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=323","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5061005353411_l.jpg","","Teenage Mutant Ninja Turtles: Mutants Unleashed","£15.00","https://uk.webuy.com/sell/product-detail?id=5061005353411&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=F10A8EF0516F99CFA1036FB402AFCA0D&position=323","£9.00","Trade in for Voucher","£6.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5060968302054&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=324","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5060968302054_l.jpg","","Hot Wheels Monster Trucks: Stunt Mayhem","£18.00","https://uk.webuy.com/sell/product-detail?id=5060968302054&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=324","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5060540773005&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=325","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5060540773005_l.jpg","","Daemon x Machina: Titanic Scion","£25.00","https://uk.webuy.com/sell/product-detail?id=5060540773005&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=325","£16.00","Trade in for Voucher","£11.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5055277054879&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=326","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5055277054879_l.jpg","","Two Point Museum (No DLC)","£20.00","https://uk.webuy.com/sell/product-detail?id=5055277054879&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=326","£13.00","Trade in for Voucher","£9.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=4020628559373&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=327","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/4020628559373_l.jpg","","Killing Floor 3 (No DLC)","£12.00","https://uk.webuy.com/sell/product-detail?id=4020628559373&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=327","£7.00","Trade in for Voucher","£5.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5021290100503&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=328","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5021290100503_l.jpg","5","Dragon Quest I&II HD-2D Remake","£42.00","https://uk.webuy.com/sell/product-detail?id=5021290100503&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=328","£27.00","Trade in for Voucher","£19.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=3391892024616&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=329","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/3391892024616_l.jpg","5","Dragon Ball Z Kakarot","£18.00","https://uk.webuy.com/sell/product-detail?id=3391892024616&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=329","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5030917294488&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=330","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5030917294488_l.jpg","4.9","Tony Hawk's Pro Skater 1+2","£25.00","https://uk.webuy.com/sell/product-detail?id=5030917294488&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=330","£16.00","Trade in for Voucher","£11.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=3391892012064&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=331","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/3391892012064_l.jpg","4.9","Scarlet Nexus","£8.00","https://uk.webuy.com/sell/product-detail?id=3391892012064&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=331","£5.00","Trade in for Voucher","£3.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=8057168506945&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=332","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/8057168506945_l.jpg","4.4","Ride 5","£18.00","https://uk.webuy.com/sell/product-detail?id=8057168506945&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=332","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5060522099499&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=333","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5060522099499_l.jpg","3","Greyhill Incident","£18.00","https://uk.webuy.com/sell/product-detail?id=5060522099499&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=333","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=8023171046556&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=334","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/8023171046556_l.jpg","2.8","Crime Boss: Rockay City","£20.00","https://uk.webuy.com/sell/product-detail?id=8023171046556&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=334","£13.00","Trade in for Voucher","£9.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=4020628621179&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=335","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/4020628621179_l.jpg","2","Chant, The (No DLC)","£18.00","https://uk.webuy.com/sell/product-detail?id=4020628621179&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=335","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=9120131602711&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=336","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/9120131602711_l.jpg","","Darksiders II: Deathinitive Edition","£12.00","https://uk.webuy.com/sell/product-detail?id=9120131602711&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=336","£7.00","Trade in for Voucher","£5.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=9120080078735&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=337","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/9120080078735_l.jpg","","Wreckreation","£12.00","https://uk.webuy.com/sell/product-detail?id=9120080078735&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=337","£7.00","Trade in for Voucher","£5.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=8056216170008&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=338","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/8056216170008_l.jpg","","MotoGP 25","£18.00","https://uk.webuy.com/sell/product-detail?id=8056216170008&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=338","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5056635612571&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=339","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5056635612571_l.jpg","","Five Nights at Freddy's - Into the Pit","£25.00","https://uk.webuy.com/sell/product-detail?id=5056635612571&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=339","£16.00","Trade in for Voucher","£11.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=3391892038200&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=340","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/3391892038200_l.jpg","","Code Vein II (2)","£45.00","https://uk.webuy.com/sell/product-detail?id=3391892038200&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=4CC37E53C64AB66A474ED0F3244278FD&position=340","£29.00","Trade in for Voucher","£20.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5055277049639&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=341","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5055277049639_l.jpg","5","Company of Heroes 3 (No DLC)","£18.00","https://uk.webuy.com/sell/product-detail?id=5055277049639&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=341","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5021290096424&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=342","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5021290096424_l.jpg","5","PowerWash Simulator","£15.00","https://uk.webuy.com/sell/product-detail?id=5021290096424&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=342","£9.00","Trade in for Voucher","£6.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5060528036610&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=343","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5060528036610_l.jpg","4.8","Jumanji: The Video Game","£12.00","https://uk.webuy.com/sell/product-detail?id=5060528036610&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=343","£7.00","Trade in for Voucher","£5.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5030943124919&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=344","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5030943124919_l.jpg","4.8","Grid Legends","£18.00","https://uk.webuy.com/sell/product-detail?id=5030943124919&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=344","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5056208816726&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=345","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5056208816726_l.jpg","4.6","F1 Manager 2022","£6.00","https://uk.webuy.com/sell/product-detail?id=5056208816726&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=345","£3.00","Trade in for Voucher","£2.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=5060327536656&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=346","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/5060327536656_l.jpg","4.2","Wo Long: Fallen Dynasty","£18.00","https://uk.webuy.com/sell/product-detail?id=5060327536656&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=346","£11.00","Trade in for Voucher","£8.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=3391892036312&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=347","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/3391892036312_l.jpg","4","Everybody's Golf Hotshots","£22.00","https://uk.webuy.com/sell/product-detail?id=3391892036312&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=347","£14.00","Trade in for Voucher","£10.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=4020628631345&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=348","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/4020628631345_l.jpg","3","Gungrave G.O.R.E","£8.00","https://uk.webuy.com/sell/product-detail?id=4020628631345&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=348","£5.00","Trade in for Voucher","£3.00","Trade in for Cash"
"https://uk.webuy.com/product-detail?id=7350002934401&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=349","https://uk.static.webuy.com/resize_images/Gaming/Playstation5%20Software/7350002934401_l.jpg","","High On Life","£42.00","https://uk.webuy.com/sell/product-detail?id=7350002934401&categoryName=PLAYSTATION5-GAMES&superCatName=GAMING&title=&queryID=8D9ADAB9FF2B2CE2005384EEA53E7301&position=349","£27.00","Trade in for Voucher","£19.00","Trade in for Cash"
